,City,Date Local,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,County
1155846,New York,2011-07-04,24,43,7.0,,Bronx
1155847,New York,2011-07-04,24,43,7.0,8.0,Bronx
1155848,New York,2011-07-04,24,43,,,Bronx
1155849,New York,2011-07-04,24,43,,8.0,Bronx
1155850,New York,2011-07-05,50,50,6.0,,Bronx
1155851,New York,2011-07-05,50,50,6.0,7.0,Bronx
1155852,New York,2011-07-05,50,50,,,Bronx
1155853,New York,2011-07-05,50,50,,7.0,Bronx
1155854,New York,2011-07-06,47,87,13.0,,Bronx
1155855,New York,2011-07-06,47,87,13.0,8.0,Bronx
1155856,New York,2011-07-06,47,87,,,Bronx
1155857,New York,2011-07-06,47,87,,8.0,Bronx
1155858,New York,2011-07-07,40,109,9.0,,Bronx
1155859,New York,2011-07-07,40,109,9.0,8.0,Bronx
1155860,New York,2011-07-07,40,109,,,Bronx
1155861,New York,2011-07-07,40,109,,8.0,Bronx
1155862,New York,2011-07-08,34,43,4.0,,Bronx
1155863,New York,2011-07-08,34,43,4.0,9.0,Bronx
1155864,New York,2011-07-08,34,43,,,Bronx
1155865,New York,2011-07-08,34,43,,9.0,Bronx
1155866,New York,2011-07-09,23,37,4.0,,Bronx
1155867,New York,2011-07-09,23,37,4.0,7.0,Bronx
1155868,New York,2011-07-09,23,37,,,Bronx
1155869,New York,2011-07-09,23,37,,7.0,Bronx
1155870,New York,2011-07-10,24,54,4.0,,Bronx
1155871,New York,2011-07-10,24,54,4.0,7.0,Bronx
1155872,New York,2011-07-10,24,54,,,Bronx
1155873,New York,2011-07-10,24,54,,7.0,Bronx
1155874,New York,2011-07-11,33,101,7.0,,Bronx
1155875,New York,2011-07-11,33,101,7.0,7.0,Bronx
1155876,New York,2011-07-11,33,101,,,Bronx
1155877,New York,2011-07-11,33,101,,7.0,Bronx
1155878,New York,2011-07-12,24,47,4.0,,Bronx
1155879,New York,2011-07-12,24,47,4.0,5.0,Bronx
1155880,New York,2011-07-12,24,47,,,Bronx
1155881,New York,2011-07-12,24,47,,5.0,Bronx
1155882,New York,2011-07-13,17,32,4.0,,Bronx
1155883,New York,2011-07-13,17,32,4.0,3.0,Bronx
1155884,New York,2011-07-13,17,32,,,Bronx
1155885,New York,2011-07-13,17,32,,3.0,Bronx
1155886,New York,2011-07-14,22,31,4.0,,Bronx
1155887,New York,2011-07-14,22,31,4.0,3.0,Bronx
1155888,New York,2011-07-14,22,31,,,Bronx
1155889,New York,2011-07-14,22,31,,3.0,Bronx
1155890,New York,2011-07-15,28,47,6.0,,Bronx
1155891,New York,2011-07-15,28,47,6.0,3.0,Bronx
1155892,New York,2011-07-15,28,47,,,Bronx
1155893,New York,2011-07-15,28,47,,3.0,Bronx
1155894,New York,2011-07-16,41,80,9.0,,Bronx
1155895,New York,2011-07-16,41,80,9.0,7.0,Bronx
1155896,New York,2011-07-16,41,80,,,Bronx
1155897,New York,2011-07-16,41,80,,7.0,Bronx
1155898,New York,2011-07-17,21,48,7.0,,Bronx
1155899,New York,2011-07-17,21,48,7.0,3.0,Bronx
1155900,New York,2011-07-17,21,48,,,Bronx
1155901,New York,2011-07-17,21,48,,3.0,Bronx
1155902,New York,2011-07-18,25,77,4.0,,Bronx
1155903,New York,2011-07-18,25,77,4.0,5.0,Bronx
1155904,New York,2011-07-18,25,77,,,Bronx
1155905,New York,2011-07-18,25,77,,5.0,Bronx
1155906,New York,2011-07-19,32,47,3.0,,Bronx
1155907,New York,2011-07-19,32,47,3.0,6.0,Bronx
1155908,New York,2011-07-19,32,47,,,Bronx
1155909,New York,2011-07-19,32,47,,6.0,Bronx
1155910,New York,2011-07-20,38,54,4.0,,Bronx
1155911,New York,2011-07-20,38,54,4.0,7.0,Bronx
1155912,New York,2011-07-20,38,54,,,Bronx
1155913,New York,2011-07-20,38,54,,7.0,Bronx
1155914,New York,2011-07-21,29,93,1.0,,Bronx
1155915,New York,2011-07-21,29,93,1.0,6.0,Bronx
1155916,New York,2011-07-21,29,93,,,Bronx
1155917,New York,2011-07-21,29,93,,6.0,Bronx
1155918,New York,2011-07-22,47,90,4.0,,Bronx
1155919,New York,2011-07-22,47,90,4.0,5.0,Bronx
1155920,New York,2011-07-22,47,90,,,Bronx
1155921,New York,2011-07-22,47,90,,5.0,Bronx
1155922,New York,2011-07-23,47,61,9.0,,Bronx
1155923,New York,2011-07-23,47,61,9.0,8.0,Bronx
1155924,New York,2011-07-23,47,61,,,Bronx
1155925,New York,2011-07-23,47,61,,8.0,Bronx
1155926,New York,2011-07-24,22,43,9.0,,Bronx
1155927,New York,2011-07-24,22,43,9.0,5.0,Bronx
1155928,New York,2011-07-24,22,43,,,Bronx
1155929,New York,2011-07-24,22,43,,5.0,Bronx
1155930,New York,2011-07-25,16,25,1.0,,Bronx
1155931,New York,2011-07-25,16,25,1.0,5.0,Bronx
1155932,New York,2011-07-25,16,25,,,Bronx
1155933,New York,2011-07-25,16,25,,5.0,Bronx
1155934,New York,2011-07-26,22,44,7.0,,Bronx
1155935,New York,2011-07-26,22,44,7.0,3.0,Bronx
1155936,New York,2011-07-26,22,44,,,Bronx
1155937,New York,2011-07-26,22,44,,3.0,Bronx
1155938,New York,2011-07-27,27,26,6.0,,Bronx
1155939,New York,2011-07-27,27,26,6.0,5.0,Bronx
1155940,New York,2011-07-27,27,26,,,Bronx
1155941,New York,2011-07-27,27,26,,5.0,Bronx
1155942,New York,2011-07-28,34,46,4.0,,Bronx
1155943,New York,2011-07-28,34,46,4.0,6.0,Bronx
1155944,New York,2011-07-28,34,46,,,Bronx
1155945,New York,2011-07-28,34,46,,6.0,Bronx
1155946,New York,2011-07-29,33,39,3.0,,Bronx
1155947,New York,2011-07-29,33,39,3.0,6.0,Bronx
1155948,New York,2011-07-29,33,39,,,Bronx
1155949,New York,2011-07-29,33,39,,6.0,Bronx
1155950,New York,2011-07-30,30,36,4.0,,Bronx
1155951,New York,2011-07-30,30,36,4.0,6.0,Bronx
1155952,New York,2011-07-30,30,36,,,Bronx
1155953,New York,2011-07-30,30,36,,6.0,Bronx
1155954,New York,2011-07-31,29,46,4.0,,Bronx
1155955,New York,2011-07-31,29,46,4.0,6.0,Bronx
1155956,New York,2011-07-31,29,46,,,Bronx
1155957,New York,2011-07-31,29,46,,6.0,Bronx
1155958,New York,2011-08-01,31,71,7.0,,Bronx
1155959,New York,2011-08-01,31,71,7.0,5.0,Bronx
1155960,New York,2011-08-01,31,71,,,Bronx
1155961,New York,2011-08-01,31,71,,5.0,Bronx
1155962,New York,2011-08-02,32,32,6.0,,Bronx
1155963,New York,2011-08-02,32,32,6.0,5.0,Bronx
1155964,New York,2011-08-02,32,32,,,Bronx
1155965,New York,2011-08-02,32,32,,5.0,Bronx
1155966,New York,2011-08-03,23,29,1.0,,Bronx
1155967,New York,2011-08-03,23,29,1.0,5.0,Bronx
1155968,New York,2011-08-03,23,29,,,Bronx
1155969,New York,2011-08-03,23,29,,5.0,Bronx
1155970,New York,2011-08-04,27,39,1.0,,Bronx
1155971,New York,2011-08-04,27,39,1.0,5.0,Bronx
1155972,New York,2011-08-04,27,39,,,Bronx
1155973,New York,2011-08-04,27,39,,5.0,Bronx
1155974,New York,2011-08-05,27,49,14.0,,Bronx
1155975,New York,2011-08-05,27,49,14.0,5.0,Bronx
1155976,New York,2011-08-05,27,49,,,Bronx
1155977,New York,2011-08-05,27,49,,5.0,Bronx
1155978,New York,2011-08-06,13,31,6.0,,Bronx
1155979,New York,2011-08-06,13,31,6.0,5.0,Bronx
1155980,New York,2011-08-06,13,31,,,Bronx
1155981,New York,2011-08-06,13,31,,5.0,Bronx
1155982,New York,2011-08-07,34,42,1.0,,Bronx
1155983,New York,2011-08-07,34,42,1.0,6.0,Bronx
1155984,New York,2011-08-07,34,42,,,Bronx
1155985,New York,2011-08-07,34,42,,6.0,Bronx
1155986,New York,2011-08-08,17,38,3.0,,Bronx
1155987,New York,2011-08-08,17,38,3.0,6.0,Bronx
1155988,New York,2011-08-08,17,38,,,Bronx
1155989,New York,2011-08-08,17,38,,6.0,Bronx
1155990,New York,2011-08-09,30,34,3.0,,Bronx
1155991,New York,2011-08-09,30,34,3.0,7.0,Bronx
1155992,New York,2011-08-09,30,34,,,Bronx
1155993,New York,2011-08-09,30,34,,7.0,Bronx
1155994,New York,2011-08-10,21,40,4.0,,Bronx
1155995,New York,2011-08-10,21,40,4.0,7.0,Bronx
1155996,New York,2011-08-10,21,40,,,Bronx
1155997,New York,2011-08-10,21,40,,7.0,Bronx
1155998,New York,2011-08-11,21,30,4.0,,Bronx
1155999,New York,2011-08-11,21,30,4.0,5.0,Bronx
1156000,New York,2011-08-11,21,30,,,Bronx
1156001,New York,2011-08-11,21,30,,5.0,Bronx
1156002,New York,2011-08-12,41,31,7.0,,Bronx
1156003,New York,2011-08-12,41,31,7.0,6.0,Bronx
1156004,New York,2011-08-12,41,31,,,Bronx
1156005,New York,2011-08-12,41,31,,6.0,Bronx
1156006,New York,2011-08-13,45,49,11.0,,Bronx
1156007,New York,2011-08-13,45,49,11.0,9.0,Bronx
1156008,New York,2011-08-13,45,49,,,Bronx
1156009,New York,2011-08-13,45,49,,9.0,Bronx
1156010,New York,2011-08-14,19,38,1.0,,Bronx
1156011,New York,2011-08-14,19,38,1.0,6.0,Bronx
1156012,New York,2011-08-14,19,38,,,Bronx
1156013,New York,2011-08-14,19,38,,6.0,Bronx
1156014,New York,2011-08-15,25,28,3.0,,Bronx
1156015,New York,2011-08-15,25,28,3.0,5.0,Bronx
1156016,New York,2011-08-15,25,28,,,Bronx
1156017,New York,2011-08-15,25,28,,5.0,Bronx
1156018,New York,2011-08-16,31,25,7.0,,Bronx
1156019,New York,2011-08-16,31,25,7.0,6.0,Bronx
1156020,New York,2011-08-16,31,25,,,Bronx
1156021,New York,2011-08-16,31,25,,6.0,Bronx
1156022,New York,2011-08-17,41,37,11.0,,Bronx
1156023,New York,2011-08-17,41,37,11.0,8.0,Bronx
1156024,New York,2011-08-17,41,37,,,Bronx
1156025,New York,2011-08-17,41,37,,8.0,Bronx
1156026,New York,2011-08-18,33,36,9.0,,Bronx
1156027,New York,2011-08-18,33,36,9.0,6.0,Bronx
1156028,New York,2011-08-18,33,36,,,Bronx
1156029,New York,2011-08-18,33,36,,6.0,Bronx
1156030,New York,2011-08-19,37,43,9.0,,Bronx
1156031,New York,2011-08-19,37,43,9.0,5.0,Bronx
1156032,New York,2011-08-19,37,43,,,Bronx
1156033,New York,2011-08-19,37,43,,5.0,Bronx
1156034,New York,2011-08-20,44,87,4.0,,Bronx
1156035,New York,2011-08-20,44,87,4.0,6.0,Bronx
1156036,New York,2011-08-20,44,87,,,Bronx
1156037,New York,2011-08-20,44,87,,6.0,Bronx
1156038,New York,2011-08-21,41,34,6.0,,Bronx
1156039,New York,2011-08-21,41,34,6.0,7.0,Bronx
1156040,New York,2011-08-21,41,34,,,Bronx
1156041,New York,2011-08-21,41,34,,7.0,Bronx
1156042,New York,2011-08-22,20,25,3.0,,Bronx
1156043,New York,2011-08-22,20,25,3.0,5.0,Bronx
1156044,New York,2011-08-22,20,25,,,Bronx
1156045,New York,2011-08-22,20,25,,5.0,Bronx
1156046,New York,2011-08-23,41,27,7.0,,Bronx
1156047,New York,2011-08-23,41,27,7.0,3.0,Bronx
1156048,New York,2011-08-23,41,27,,,Bronx
1156049,New York,2011-08-23,41,27,,3.0,Bronx
1156050,New York,2011-08-24,40,38,11.0,,Bronx
1156051,New York,2011-08-24,40,38,11.0,5.0,Bronx
1156052,New York,2011-08-24,40,38,,,Bronx
1156053,New York,2011-08-24,40,38,,5.0,Bronx
1156054,New York,2011-08-25,28,26,4.0,,Bronx
1156055,New York,2011-08-25,28,26,4.0,7.0,Bronx
1156056,New York,2011-08-25,28,26,,,Bronx
1156057,New York,2011-08-25,28,26,,7.0,Bronx
1156058,New York,2011-08-26,31,47,6.0,,Bronx
1156059,New York,2011-08-26,31,47,6.0,7.0,Bronx
1156060,New York,2011-08-26,31,47,,,Bronx
1156061,New York,2011-08-26,31,47,,7.0,Bronx
1156062,New York,2011-08-27,16,22,1.0,,Bronx
1156063,New York,2011-08-27,16,22,1.0,6.0,Bronx
1156064,New York,2011-08-27,16,22,,,Bronx
1156065,New York,2011-08-27,16,22,,6.0,Bronx
1156066,New York,2011-08-28,8,23,3.0,,Bronx
1156067,New York,2011-08-28,8,23,3.0,3.0,Bronx
1156068,New York,2011-08-28,8,23,,,Bronx
1156069,New York,2011-08-28,8,23,,3.0,Bronx
1156070,New York,2011-08-29,30,25,11.0,,Bronx
1156071,New York,2011-08-29,30,25,11.0,6.0,Bronx
1156072,New York,2011-08-29,30,25,,,Bronx
1156073,New York,2011-08-29,30,25,,6.0,Bronx
1156074,New York,2011-08-30,46,34,7.0,,Bronx
1156075,New York,2011-08-30,46,34,7.0,7.0,Bronx
1156076,New York,2011-08-30,46,34,,,Bronx
1156077,New York,2011-08-30,46,34,,7.0,Bronx
1156078,New York,2011-08-31,46,42,13.0,,Bronx
1156079,New York,2011-08-31,46,42,13.0,7.0,Bronx
1156080,New York,2011-08-31,46,42,,,Bronx
1156081,New York,2011-08-31,46,42,,7.0,Bronx
1156082,New York,2011-09-01,44,38,10.0,,Bronx
1156083,New York,2011-09-01,44,38,10.0,11.0,Bronx
1156084,New York,2011-09-01,44,38,,,Bronx
1156085,New York,2011-09-01,44,38,,11.0,Bronx
1156086,New York,2011-09-02,27,31,3.0,,Bronx
1156087,New York,2011-09-02,27,31,3.0,6.0,Bronx
1156088,New York,2011-09-02,27,31,,,Bronx
1156089,New York,2011-09-02,27,31,,6.0,Bronx
1156090,New York,2011-09-03,40,42,7.0,,Bronx
1156091,New York,2011-09-03,40,42,7.0,7.0,Bronx
1156092,New York,2011-09-03,40,42,,,Bronx
1156093,New York,2011-09-03,40,42,,7.0,Bronx
1156094,New York,2011-09-04,22,43,9.0,,Bronx
1156095,New York,2011-09-04,22,43,9.0,7.0,Bronx
1156096,New York,2011-09-04,22,43,,,Bronx
1156097,New York,2011-09-04,22,43,,7.0,Bronx
1156098,New York,2011-09-05,16,26,3.0,,Bronx
1156099,New York,2011-09-05,16,26,3.0,6.0,Bronx
1156100,New York,2011-09-05,16,26,,,Bronx
1156101,New York,2011-09-05,16,26,,6.0,Bronx
1156102,New York,2011-09-06,17,34,1.0,,Bronx
